The Whole World,Outkast featuring Killer Mike,70,2002
Underneath It All,No Doubt featuring Lady Saw,71,2002
Caramel,City High featuring Eve,72,2002
Luv U Better,LL Cool J,73,2002
Gimme the Light,Sean Paul,74,2002
Gone,'N Sync,75,2002
Livin' It Up,Ja Rule featuring Case,76,2002
Rollout (My Business),Ludacris,77,2002
Here Is Gone,Goo Goo Dolls,78,2002
No More Drama,Mary J. Blige,79,2002
Days Go By,Dirty Vegas,80,2002
Baby,Ashanti,81,2002
The Good Stuff,Kenny Chesney,82,2002
We Thuggin',Fat Joe featuring R. Kelly,83,2002
Good Morning Beautiful,Steve Holy,84,2002
Rock the Boat,Aaliyah,85,2002
Drive (For Daddy Gene),Alan Jackson,86,2002
Standing Still,Jewel,87,2002
Anything,Jaheim featuring Next,88,2002
Full Moon,Brandy,89,2002
Uh Huh,B2K,90,2002
A New Day Has Come,Celine Dion,91,2002
Turn Off the Light,Nelly Furtado,92,2002
Living and Living Well,George Strait,93,2002
My List,Toby Keith,94,2002
Hands Clean,Alanis Morissette,95,2002
Sk8er Boi,Avril Lavigne,96,2002
Long Time Gone,Dixie Chicks,97,2002
Where Were You (When the World Stopped Turning),Alan Jackson,98,2002
Like I Love You,Justin Timberlake,99,2002
I Do!!,Toya,100,2002
In da Club,50 Cent,1,2003
Ignition (Remix),R. Kelly,2,2003
Get Busy,Sean Paul,3,2003
Crazy in Love,Beyoncé featuring Jay-Z,4,2003
When I'm Gone,3 Doors Down,5,2003
Unwell,Matchbox Twenty,6,2003
Right Thurr,Chingy,7,2003
Miss You,Aaliyah,8,2003
Picture,Kid Rock featuring Sheryl Crow,9,2003
Bring Me to Life,Evanescence featuring Paul McCoy,10,2003
Get Low,Lil Jon & The East Side Boyz featuring Ying Yang Twins,11,2003
Baby Boy,Beyoncé featuring Sean Paul,12,2003
Shake Ya Tailfeather,"Nelly, P. Diddy and Murphy Lee",13,2003
21 Questions,50 Cent featuring Nate Dogg,14,2003
All I Have,Jennifer Lopez featuring LL Cool J,15,2003
Beautiful,Christina Aguilera,16,2003
I Know What You Want,Busta Rhymes and Mariah Carey featuring Flipmode Squad,17,2003
I'm with You,Avril Lavigne,18,2003
Drift Away,Uncle Kracker featuring Dobie Gray,19,2003
Magic Stick,Lil' Kim featuring 50 Cent,20,2003
P.I.M.P.,50 Cent,21,2003
"Bump, Bump, Bump",B2K and P. Diddy,22,2003
Into You,Fabolous featuring Tamia,23,2003
Can't Let You Go,Fabolous featuring Lil' Mo and Mike Shorey,24,2003
Mesmerize,Ja Rule featuring Ashanti,25,2003
Where Is the Love?,The Black Eyed Peas,26,2003
The Game of Love,Santana featuring Michelle Branch,27,2003
Lose Yourself,Eminem,28,2003
Rock wit U (Awww Baby),Ashanti,29,2003
Cry Me a River,Justin Timberlake,30,2003
How You Gonna Act Like That,Tyrese,31,2003
Rock Your Body,Justin Timberlake,32,2003
No Letting Go,Wayne Wonder,33,2003
Frontin',Pharrell featuring Jay-Z,34,2003
Landslide,Dixie Chicks,35,2003
Work It,Missy Elliott,36,2003
'03 Bonnie & Clyde,Jay-Z featuring Beyoncé,37,2003
Don't Mess with My Man,Nivea featuring Jagged Edge,38,2003
So Gone,Monica,39,2003
Air Force Ones,Nelly featuring St. Lunatics,40,2003
"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,41,2003
Beautiful,Snoop Dogg featuring Pharrell and Charlie Wilson,42,2003
Gossip Folks,Missy Elliott featuring Ludacris,43,2003
Miss Independent,Kelly Clarkson,44,2003
Calling All Angels,Train,45,2003
Damn!,YoungBloodZ featuring Lil Jon,46,2003
This Is the Night,Clay Aiken,47,2003
Your Body Is a Wonderland,John Mayer,48,2003
Headstrong,Trapt,49,2003
In Those Jeans,Ginuwine,50,2003
Stand Up,Ludacris featuring Shawnna,51,2003
The Remedy (I Won't Worry),Jason Mraz,52,2003
Why Don't You & I,Santana featuring Alex Band,53,2003
Excuse Me Miss,Jay-Z,54,2003
Jenny from the Block,Jennifer Lopez featuring Jadakiss and Styles P,55,2003
Are You Happy Now?,Michelle Branch,56,2003
Forever and for Always,Shania Twain,57,2003
I Can,Nas,58,2003
Underneath It All,No Doubt featuring Lady Saw,59,2003
If You're Not the One,Daniel Bedingfield,60,2003
Thoia Thoing,R. Kelly,61,2003
Here Without You,3 Doors Down,62,2003
Wanksta,50 Cent,63,2003
My Love Is Like...Wo,Mýa,64,2003
It's Five O'Clock Somewhere,Alan Jackson featuring Jimmy Buffett,65,2003
Like Glue,Sean Paul,66,2003
Can't Hold Us Down,Christina Aguilera featuring Lil' Kim,67,2003
My Front Porch Looking In,Lonestar,68,2003
Angel,Amanda Perez,69,2003
She Hates Me,Puddle of Mudd,70,2003
Don't Wanna Try,Frankie J,71,2003
The Jump Off,Lil' Kim featuring Mr. Cheeks,72,2003
Intuition,Jewel,73,2003
Hell Yeah,Ginuwine featuring Baby,74,2003
Beer for My Horses,Toby Keith featuring Willie Nelson,75,2003
Holidae In,Chingy featuring Ludacris and Snoop Dogg,76,2003
Suga Suga,Baby Bash featuring Frankie J,77,2003
Love of My Life (An Ode to Hip-Hop),Erykah Badu featuring Common,78,2003
Fighter,Christina Aguilera,79,2003
Thugz Mansion,2Pac,80,2003
Clocks,Coldplay,81,2003
Put That Woman First,Jaheim,82,2003
Rain on Me,Ashanti,83,2003
19 Somethin',Mark Wills,84,2003
"Can't Stop, Won't Stop",Young Gunz,85,2003
Red Dirt Road,Brooks & Dunn,86,2003
What Was I Thinkin',Dierks Bentley,87,2003
Flying Without Wings,Ruben Studdard,88,2003
Sing for the Moment,Eminem,89,2003
Have You Forgotten?,Darryl Worley,90,2003
"No Shoes, No Shirt, No Problems",Kenny Chesney,91,2003
Come Over,Aaliyah,92,2003
Sick of Being Lonely,Field Mob,93,2003
Step in the Name of Love,R. Kelly,94,2003
I Want You,Thalía featuring Fat Joe,95,2003
Like a Stone,Audioslave,96,2003
Don't Know Why,Norah Jones,97,2003
Superman,Eminem,98,2003
Real Good Man,Tim McGraw,99,2003
Say Yes,Floetry,100,2003
Yeah!,Usher featuring Lil Jon and Ludacris,1,2004
Burn,Usher,2,2004
If I Ain't Got You,Alicia Keys,3,2004
This Love,Maroon 5,4,2004
The Way You Move,Outkast featuring Sleepy Brown,5,2004
The Reason,Hoobastank,6,2004
I Don't Wanna Know,Mario Winans featuring Enya and P. Diddy,7,2004
Hey Ya!,Outkast,8,2004
Goodies,Ciara featuring Petey Pablo,9,2004
Lean Back,Terror Squad,10,2004
Tipsy,J-Kwon,11,2004
Confessions Part II,Usher,12,2004
Slow Motion,Juvenile featuring Soulja Slim,13,2004
Freek-a-Leek,Petey Pablo,14,2004
Here Without You,3 Doors Down,15,2004
Slow Jamz,Twista featuring Kanye West and Jamie Foxx,16,2004
Someday,Nickelback,17,2004
Naughty Girl,Beyoncé,18,2004
My Immortal,Evanescence,19,2004
Sunshine,Lil' Flip featuring Lea,20,2004
Dirt Off Your Shoulder,Jay-Z,21,2004
Move Ya Body,Nina Sky,22,2004
Dip It Low,Christina Milian,23,2004
My Boo,Usher and Alicia Keys,24,2004
One Call Away,Chingy featuring J-Weav,25,2004
"Me, Myself and I",Beyoncé,26,2004
Turn Me On,Kevin Lyttle,27,2004
The First Cut Is the Deepest,Sheryl Crow,28,2004
You Don't Know My Name,Alicia Keys,29,2004
My Place,Nelly featuring Jaheim,30,2004
Overnight Celebrity,Twista,31,2004
Hotel,Cassidy featuring R. Kelly,32,2004
Numb,Linkin Park,33,2004
Diary,Alicia Keys featuring Tony! Toni! Toné!,34,2004
She Will Be Loved,Maroon 5,35,2004
White Flag,Dido,36,2004
Heaven,Los Lonely Boys,37,2004
It's My Life,No Doubt,38,2004
Pieces of Me,Ashlee Simpson,39,2004
Leave (Get Out),JoJo,40,2004
Milkshake,Kelis,41,2004
Splash Waterfalls,Ludacris,42,2004
Jesus Walks,Kanye West,43,2004
Locked Up,Akon featuring Styles P,44,2004
Stand Up,Ludacris featuring Shawnna,45,2004
Suga Suga,Baby Bash featuring Frankie J,46,2004
All Falls Down,Kanye West featuring Syleena Johnson,47,2004
Toxic,Britney Spears,48,2004
Salt Shaker,Ying Yang Twins featuring Lil Jon & the East Side Boyz,49,2004
With You,Jessica Simpson,50,2004
Meant to Live,Switchfoot,51,2004
I Like That,"Houston featuring Chingy, Nate Dogg and I-20",52,2004
Sorry 2004,Ruben Studdard,53,2004
My Happy Ending,Avril Lavigne,54,2004
On Fire,Lloyd Banks,55,2004
Roses,Outkast,56,2004
Walked Outta Heaven,Jagged Edge,57,2004
Lose My Breath,Destiny's Child,58,2004
My Band,D12,59,2004
I'm Still in Love with You,Sean Paul featuring Sasha,60,2004
Through the Wire,Kanye West,61,2004
Why?,Jadakiss,62,2004
Fuck It (I Don't Want You Back),Eamon,63,2004
Read Your Mind,Avant featuring Snoop Dogg,64,2004
Game Over (Flip),Lil' Flip,65,2004
One Thing,Finger Eleven,66,2004
Headsprung,LL Cool J,67,2004
Damn!,YoungBloodZ featuring Lil Jon,68,2004
Baby Boy,Beyoncé featuring Sean Paul,69,2004
Get Low,Lil Jon & the East Side Boyz featuring Ying Yang Twins,70,2004
Drop It Like It's Hot,Snoop Dogg featuring Pharrell,71,2004
U Should've Known Better,Monica,72,2004
On the Way Down,Ryan Cabrera,73,2004
Breakaway,Kelly Clarkson,74,2004
Why Don't You & I,Santana featuring Alex Band,75,2004
Are You Gonna Be My Girl,Jet,76,2004
100 Years,Five for Fighting,77,2004
Step in the Name of Love,R. Kelly,78,2004
Breaking the Habit,Linkin Park,79,2004
Gigolo,Nick Cannon featuring R. Kelly,80,2004
Live Like You Were Dying,Tim McGraw,81,2004
Remember When,Alan Jackson,82,2004
Everytime,Britney Spears,83,2004
Southside,Lloyd featuring Ashanti,84,2004
Dude,Beenie Man,85,2004
Wanna Get to Know You,G-Unit featuring Joe,86,2004
Holidae In,Chingy featuring Ludacris and Snoop Dogg,87,2004
Let's Get It Started,The Black Eyed Peas,88,2004
When the Sun Goes Down,Kenny Chesney featuring Uncle Kracker,89,2004
American Soldier,Toby Keith,90,2004
Change Clothes,Jay-Z,91,2004
Don't Tell Me,Avril Lavigne,92,2004
You'll Think of Me,Keith Urban,93,2004
Happy People,R. Kelly,94,2004
Hey Mama,The Black Eyed Peas,95,2004
Over and Over,Nelly featuring Tim McGraw,96,2004
Redneck Woman,Gretchen Wilson,97,2004
Just Lose It,Eminem,98,2004
Letters from Home,John Michael Montgomery,99,2004
I Go Back,Kenny Chesney,100,2004
We Belong Together,Mariah Carey,1,2005
Hollaback Girl,Gwen Stefani,2,2005
Let Me Love You,Mario,3,2005
Since U Been Gone,Kelly Clarkson,4,2005
"1, 2 Step",Ciara and Missy Elliott,5,2005
Gold Digger,Kanye West featuring Jamie Foxx,6,2005
Boulevard of Broken Dreams,Green Day,7,2005
Candy Shop,50 Cent featuring Olivia,8,2005
Don't Cha,The Pussycat Dolls featuring Busta Rhymes,9,2005
Behind These Hazel Eyes,Kelly Clarkson,10,2005
Disco Inferno,50 Cent,11,2005
You and Me,Lifehouse,12,2005
Don't Phunk with My Heart,The Black Eyed Peas,13,2005
Lose Control,Missy Elliott featuring Ciara and Fatman Scoop,14,2005
Shake It Off,Mariah Carey,15,2005
Mr. Brightside,The Killers,16,2005
Just a Lil Bit,50 Cent,17,2005
Pon de Replay,Rihanna,18,2005
How We Do,The Game featuring 50 Cent,19,2005
Beverly Hills,Weezer,20,2005
Oh,Ciara featuring Ludacris,21,2005
Lonely No More,Rob Thomas,22,2005
Drop It Like It's Hot,Snoop Dogg featuring Pharrell,23,2005
Hate It or Love It,The Game featuring 50 Cent,24,2005
Lovers & Friends,Lil Jon featuring Usher and Ludacris,25,2005
Soldier,Destiny's Child featuring T.I. and Lil Wayne,26,2005
Breakaway,Kelly Clarkson,27,2005
Switch,Will Smith,28,2005
Let Me Hold You,Bow Wow featuring Omarion,29,2005
Like You,Bow Wow featuring Ciara,30,2005
Rich Girl,Gwen Stefani featuring Eve,31,2005
My Humps,The Black Eyed Peas,32,2005
Obsession (No Es Amor),Frankie J featuring Baby Bash,33,2005
Caught Up,Usher,34,2005
Listen to Your Heart,DHT featuring Edmee,35,2005
Scars,Papa Roach,36,2005
Feel Good Inc.,Gorillaz,37,2005
Let Me Go,3 Doors Down,38,2005
Holiday,Green Day,39,2005
"Sugar, We're Goin Down",Fall Out Boy,40,2005
Grind with Me,Pretty Ricky,41,2005
Run It!,Chris Brown featuring Juelz Santana,42,2005
Photograph,Nickelback,43,2005
Lonely,Akon,44,2005
Collide,Howie Day,45,2005
Wake Me Up When September Ends,Green Day,46,2005
Slow Down,Bobby Valentino,47,2005
Over and Over,Nelly featuring Tim McGraw,48,2005
Some Cut,Trillville featuring Cutty,49,2005
Get It Poppin',Fat Joe featuring Nelly,50,2005
Play,David Banner,51,2005
Soul Survivor,Young Jeezy featuring Akon,52,2005
Pimpin' All Over the World,Ludacris featuring Bobby Valentino,53,2005
My Boo,Usher and Alicia Keys,54,2005
Sugar (Gimme Some),"Trick Daddy featuring Ludacris, Lil' Kim and Cee Lo Green",55,2005
Karma,Alicia Keys,56,2005
Speed of Sound,Coldplay,57,2005
I Don't Want to Be,Gavin DeGraw,58,2005
Mockingbird,Eminem,59,2005
La Tortura,Shakira featuring Alejandro Sanz,60,2005
She Will Be Loved,Maroon 5,61,2005
Baby I'm Back,Baby Bash featuring Akon,62,2005
Wait (The Whisper Song),Ying Yang Twins,63,2005
Incomplete,Backstreet Boys,64,2005
Bring Em Out,T.I.,65,2005
Cater 2 U,Destiny's Child,66,2005
1 Thing,Amerie,67,2005
Best of You,Foo Fighters,68,2005
It's Like That,Mariah Carey featuring Jermaine Dupri and Fatman Scoop,69,2005
Goin' Crazy,Natalie,70,2005
Inside Your Heaven,Carrie Underwood,71,2005
Because of You,Kelly Clarkson,72,2005
Truth Is,Fantasia,73,2005
Your Body,Pretty Ricky,74,2005
Beautiful Soul,Jesse McCartney,75,2005
Cool,Gwen Stefani,76,2005
Get Back,Ludacris,77,2005
Outta Control,50 Cent featuring Mobb Deep,78,2005
U Don't Know Me,T.I.,79,2005
These Words,Natasha Bedingfield,80,2005
Don't Lie,The Black Eyed Peas,81,2005
Get Right,Jennifer Lopez,82,2005
Daughters,John Mayer,83,2005
As Good as I Once Was,Toby Keith,84,2005
Girlfight,Brooke Valentine featuring Lil Jon and Big Boi,85,2005
Lose My Breath,Destiny's Child,86,2005
Ordinary People,John Legend,87,2005
We Be Burnin',Sean Paul,88,2005
Just the Girl,The Click Five,89,2005
True,Ryan Cabrera,90,2005
O,Omarion,91,2005
Back Then,Mike Jones,92,2005
Numb/Encore,Jay-Z and Linkin Park,93,2005
Wonderful,Ja Rule featuring R. Kelly and Ashanti,94,2005
I'm Sprung,T-Pain,95,2005
Chariot,Gavin DeGraw,96,2005
U Already Know,112 featuring Foxy Brown,97,2005
Mississippi Girl,Faith Hill,98,2005
Number One Spot,Ludacris,99,2005
Give Me That,Webbie featuring Bun B,100,2005
Bad Day,Daniel Powter,1,2006
Temperature,Sean Paul,2,2006
Promiscuous,Nelly Furtado featuring Timbaland,3,2006
You're Beautiful,James Blunt,4,2006
Hips Don't Lie,Shakira featuring Wyclef Jean,5,2006
Unwritten,Natasha Bedingfield,6,2006
Crazy,Gnarls Barkley,7,2006
Ridin',Chamillionaire featuring Krayzie Bone,8,2006
SexyBack,Justin Timberlake featuring Timbaland,9,2006
Check on It,Beyoncé featuring Slim Thug,10,2006
Be Without You,Mary J. Blige,11,2006
Grillz,"Nelly, Paul Wall and Ali & Gipp",12,2006
Over My Head (Cable Car),The Fray,13,2006
Me & U,Cassie,14,2006
Buttons,Pussycat Dolls featuring Snoop Dogg,15,2006
Run It!,Chris Brown featuring Juelz Santana,16,2006
So Sick,Ne-Yo,17,2006
It's Goin' Down,Yung Joc featuring Nitti,18,2006
SOS,Rihanna,19,2006
I Write Sins Not Tragedies,Panic! at the Disco,20,2006
Move Along,The All-American Rejects,21,2006
London Bridge,Fergie,22,2006
Dani California,Red Hot Chili Peppers,23,2006
Snap Yo Fingers,Lil Jon featuring E-40 and Sean Paul,24,2006
"Lean wit It, Rock wit It",Dem Franchize Boyz,25,2006
What Hurts the Most,Rascal Flatts,26,2006
How to Save a Life,The Fray,27,2006
Unfaithful,Rihanna,28,2006
Chasing Cars,Snow Patrol,29,2006
Lips of an Angel,Hinder,30,2006
Everytime We Touch,Cascada,31,2006
Ain't No Other Man,Christina Aguilera,32,2006
"Dance, Dance",Fall Out Boy,33,2006
Gold Digger,Kanye West featuring Jamie Foxx,34,2006
Money Maker,Ludacris featuring Pharrell,35,2006
Ms. New Booty,Bubba Sparxxx featuring Ying Yang Twins,36,2006
(When You Gonna) Give It Up to Me,Sean Paul featuring Keyshia Cole,37,2006
Photograph,Nickelback,38,2006
Because of You,Kelly Clarkson,39,2006
Stickwitu,Pussycat Dolls,40,2006
I'm 'n Luv (wit a Stripper),T-Pain featuring Mike Jones,41,2006
My Humps,The Black Eyed Peas,42,2006
Where'd You Go,Fort Minor featuring Holly Brook and Jonah Matranga,43,2006
Yo (Excuse Me Miss),Chris Brown,44,2006
Walk Away,Kelly Clarkson,45,2006
Laffy Taffy,D4L,46,2006
What You Know,T.I.,47,2006
Dirty Little Secret,The All-American Rejects,48,2006
Savin' Me,Nickelback,49,2006
Don't Forget About Us,Mariah Carey,50,2006
Sexy Love,Ne-Yo,51,2006
U and Dat,E-40 featuring T-Pain and Kandi Girl,52,2006
Far Away,Nickelback,53,2006
What's Left of Me,Nick Lachey,54,2006
So What,Field Mob featuring Ciara,55,2006
Do It to It,Cherish featuring Sean P,56,2006
Black Horse and the Cherry Tree,KT Tunstall,57,2006
There It Go (The Whistle Song),Juelz Santana,58,2006
Shoulder Lean,Young Dro featuring T.I.,59,2006
Unpredictable,Jamie Foxx featuring Ludacris,60,2006
My Love,Justin Timberlake featuring T.I.,61,2006
Shake That,Eminem featuring Nate Dogg,62,2006
Pullin' Me Back,Chingy featuring Tyrese,63,2006
Bossy,Kelis featuring Too Short,64,2006
Chain Hang Low,Jibbs,65,2006
Smack That,Akon featuring Eminem,66,2006
One Wish,Ray J,67,2006
"Sugar, We're Goin Down",Fall Out Boy,68,2006
Gimme That,Chris Brown featuring Lil Wayne,69,2006
I Know You See It,Yung Joc,70,2006
Who Says You Can't Go Home,Bon Jovi featuring Jennifer Nettles,71,2006
Too Little Too Late,JoJo,72,2006
Touch It,Busta Rhymes,73,2006
Rompe,Daddy Yankee,74,2006
Déjà Vu,Beyoncé featuring Jay-Z,75,2006
Life Is a Highway,Rascal Flatts,76,2006
Call Me When You're Sober,Evanescence,77,2006
"Jesus, Take the Wheel",Carrie Underwood,78,2006
Show Stopper,Danity Kane featuring Yung Joc,79,2006
Get Up,Ciara featuring Chamillionaire,80,2006
We Be Burnin',Sean Paul,81,2006
Hate Me,Blue October,82,2006
You and Me,Lifehouse,83,2006
Beep,Pussycat Dolls featuring will.i.am,84,2006
I Think They Like Me,"Dem Franchize Boyz featuring Jermaine Dupri, Da Brat and Bow Wow",85,2006
Say Goodbye,Chris Brown,86,2006
Waiting on the World to Change,John Mayer,87,2006
Soul Survivor,Young Jeezy featuring Akon,88,2006
Pump It,The Black Eyed Peas,89,2006
When I'm Gone,Eminem,90,2006
Hung Up,Madonna,91,2006
Stay Fly,Three 6 Mafia featuring Young Buck and 8Ball & MJG,92,2006
Love,Keyshia Cole,93,2006
When You're Mad,Ne-Yo,94,2006
Why You Wanna,T.I.,95,2006
Stupid Girls,Pink,96,2006
Feel Good Inc.,Gorillaz,97,2006
I'm Sprung,T-Pain,98,2006
Do I Make You Proud,Taylor Hicks,99,2006
For You I Will (Confidence),Teddy Geiger,100,2006
Irreplaceable,Beyoncé,1,2007
Umbrella,Rihanna featuring Jay-Z,2,2007
The Sweet Escape,Gwen Stefani featuring Akon,3,2007
Big Girls Don't Cry,Fergie,4,2007
Buy U a Drank (Shawty Snappin'),T-Pain featuring Yung Joc,5,2007
Before He Cheats,Carrie Underwood,6,2007
Hey There Delilah,Plain White T's,7,2007
I Wanna Love You,Akon featuring Snoop Dogg,8,2007
Say It Right,Nelly Furtado,9,2007
Glamorous,Fergie featuring Ludacris,10,2007
Don't Matter,Akon,11,2007
Girlfriend,Avril Lavigne,12,2007
Makes Me Wonder,Maroon 5,13,2007
Party Like a Rockstar,Shop Boyz,14,2007
Smack That,Akon featuring Eminem,15,2007
This Is Why I'm Hot,Mims,16,2007
It's Not Over,Daughtry,17,2007
The Way I Are,Timbaland featuring Keri Hilson,18,2007
Fergalicious,Fergie featuring will.i.am,19,2007
Crank That (Soulja Boy),Soulja Boy Tell 'Em,20,2007
Give It to Me,Timbaland featuring Nelly Furtado and Justin Timberlake,21,2007
What Goes Around... Comes Around,Justin Timberlake,22,2007
Cupid's Chokehold,Gym Class Heroes featuring Patrick Stump,23,2007
How to Save a Life,The Fray,24,2007
Home,Daughtry,25,2007
My Love,Justin Timberlake featuring T.I.,26,2007
Stronger,Kanye West,27,2007
We Fly High,Jim Jones,28,2007
U + Ur Hand,Pink,29,2007
Walk It Out,Unk,30,2007
Beautiful Girls,Sean Kingston,31,2007
"This Ain't a Scene, It's an Arms Race",Fall Out Boy,32,2007
Bartender,T-Pain featuring Akon,33,2007
"Pop, Lock & Drop It",Huey,34,2007
Runaway Love,Ludacris featuring Mary J. Blige,35,2007
Rockstar,Nickelback,36,2007
Thnks fr th Mmrs,Fall Out Boy,37,2007
What I've Done,Linkin Park,38,2007
Summer Love,Justin Timberlake,39,2007
You,Lloyd featuring Lil Wayne,40,2007
Wait for You,Elliott Yamin,41,2007
Last Night,Diddy featuring Keyshia Cole,42,2007
Make It Rain,Fat Joe featuring Lil Wayne,43,2007
Make Me Better,Fabolous featuring Ne-Yo,44,2007
Ice Box,Omarion featuring Timbaland,45,2007
Lips of an Angel,Hinder,46,2007
Waiting on the World to Change,John Mayer,47,2007
Lost Without U,Robin Thicke,48,2007
I'm a Flirt,R. Kelly featuring T.I. and T-Pain,49,2007
If Everyone Cared,Nickelback,50,2007
Get It Shawty,Lloyd,51,2007
Face Down,The Red Jumpsuit Apparatus,52,2007
The Way I Live,Baby Boy da Prince,53,2007
Shortie Like Mine,Bow Wow featuring Chris Brown and Johntá Austin,54,2007
It Ends Tonight,The All-American Rejects,55,2007
A Bay Bay,Hurricane Chris,56,2007
Because of You,Ne-Yo,57,2007
I Tried,Bone Thugs-n-Harmony featuring Akon,58,2007
Welcome to the Black Parade,My Chemical Romance,59,2007
Shawty,Plies featuring T-Pain,60,2007
Chasing Cars,Snow Patrol,61,2007
Beautiful Liar,Beyoncé featuring Shakira,62,2007
SexyBack,Justin Timberlake featuring Timbaland,63,2007
Keep Holding On,Avril Lavigne,64,2007
Let It Go,Keyshia Cole featuring Missy Elliott and Lil' Kim,65,2007
Apologize,Timbaland featuring OneRepublic,66,2007
Bubbly,Colbie Caillat,67,2007
Like a Boy,Ciara,68,2007
Who Knew,Pink,69,2007
Never Again,Kelly Clarkson,70,2007
Promise,Ciara,71,2007
Bed,J. Holiday,72,2007
Throw Some D's,Rich Boy featuring Polow da Don,73,2007
Rehab,Amy Winehouse,74,2007
Big Shit Poppin' (Do It),T.I.,75,2007
No One,Alicia Keys,76,2007
The Great Escape,Boys Like Girls,77,2007
2 Step,Unk,78,2007
Walk Away (Remember Me),Paula DeAnda featuring The D.E.Y.,79,2007
Go Getta,Young Jeezy featuring R. Kelly,80,2007
Here (In Your Arms),Hellogoodbye,81,2007
On the Hotline,Pretty Ricky,82,2007
Wind It Up,Gwen Stefani,83,2007
Cyclone,Baby Bash featuring T-Pain,84,2007
Break It Off,Rihanna featuring Sean Paul,85,2007
First Time,Lifehouse,86,2007
Ayo Technology,50 Cent featuring Justin Timberlake and Timbaland,87,2007
Outta My System,Bow Wow featuring T-Pain and Johntá Austin,88,2007
Teardrops on My Guitar,Taylor Swift,89,2007
Shut Up and Drive,Rihanna,90,2007
Snow (Hey Oh),Red Hot Chili Peppers,91,2007
Money Maker,Ludacris featuring Pharrell,92,2007
Kiss Kiss,Chris Brown featuring T-Pain,93,2007
Far Away,Nickelback,94,2007
Rock Yo Hips,Crime Mob and Lil' Scrappy,95,2007
LoveStoned,Justin Timberlake,96,2007
Better than Me,Hinder,97,2007
Paralyzer,Finger Eleven,98,2007
That's That,Snoop Dogg featuring R. Kelly,99,2007
Same Girl,R. Kelly featuring Usher,100,2007
Low,Flo Rida featuring T-Pain,1,2008
Bleeding Love,Leona Lewis,2,2008
No One,Alicia Keys,3,2008
Lollipop,Lil Wayne featuring Static Major,4,2008
Apologize,Timbaland featuring OneRepublic,5,2008
No Air,Jordin Sparks and Chris Brown,6,2008
Love Song,Sara Bareilles,7,2008
Love in This Club,Usher featuring Young Jeezy,8,2008
With You,Chris Brown,9,2008
Forever,Chris Brown,10,2008
Sexy Can I,Ray J featuring Yung Berg,11,2008
Take a Bow,Rihanna,12,2008
Viva la Vida,Coldplay,13,2008
I Kissed a Girl,Katy Perry,14,2008
Whatever You Like,T.I.,15,2008
Disturbia,Rihanna,16,2008
Don't Stop the Music,Rihanna,17,2008
Pocketful of Sunshine,Natasha Bedingfield,18,2008
Kiss Kiss,Chris Brown featuring T-Pain,19,2008
Closer,Ne-Yo,20,2008
Bubbly,Colbie Caillat,21,2008
Touch My Body,Mariah Carey,22,2008
4 Minutes,Madonna featuring Justin Timberlake and Timbaland,23,2008
So What,Pink,24,2008
Paralyzer,Finger Eleven,25,2008
Clumsy,Fergie,26,2008
I'm Yours,Jason Mraz,27,2008
Leavin',Jesse McCartney,28,2008
Dangerous,Kardinal Offishall featuring Akon,29,2008
Tattoo,Jordin Sparks,30,2008
See You Again,Miley Cyrus,31,2008
Shake It,Metro Station,32,2008
Stop and Stare,OneRepublic,33,2008
Take You There,Sean Kingston,34,2008
Paper Planes,M.I.A.,35,2008
Hot n Cold,Katy Perry,36,2008
Live Your Life,T.I. featuring Rihanna,37,2008
Bust It Baby (Part 2),Plies featuring Ne-Yo,38,2008
American Boy,Estelle featuring Kanye West,39,2008
Got Money,Lil Wayne featuring T-Pain,40,2008
Our Song,Taylor Swift,41,2008
Damaged,Danity Kane,42,2008
A Milli,Lil Wayne,43,2008
Sorry,Buckcherry,44,2008
Independent,Webbie featuring Lil Boosie and Lil Phat,45,2008
Can't Believe It,T-Pain featuring Lil Wayne,46,2008
Like You'll Never See Me Again,Alicia Keys,47,2008
Teardrops on My Guitar,Taylor Swift,48,2008
When I Grow Up,Pussycat Dolls,49,2008
Sexual Eruption,Snoop Dogg,50,2008
What You Got,Colby O'Donis featuring Akon,51,2008
It's Not My Time,3 Doors Down,52,2008
Better in Time,Leona Lewis,53,2008
Crank That (Soulja Boy),Soulja Boy Tell 'Em,54,2008
Shadow of the Day,Linkin Park,55,2008
Sweetest Girl (Dollar Bill),"Wyclef Jean featuring Akon, Lil Wayne and Niia",56,2008
Miss Independent,Ne-Yo,57,2008
Fall for You,Secondhand Serenade,58,2008
In the Ayer,Flo Rida featuring will.i.am,59,2008
Say,John Mayer,60,2008
One Step at a Time,Jordin Sparks,61,2008
Hate That I Love You,Rihanna featuring Ne-Yo,62,2008
Superstar,Lupe Fiasco featuring Matthew Santos,63,2008
Suffocate,J. Holiday,64,2008
Let It Rock,Kevin Rudolf featuring Lil Wayne,65,2008
Get Like Me,David Banner featuring Chris Brown,66,2008
Realize,Colbie Caillat,67,2008
Put On,Young Jeezy featuring Kanye West,68,2008
The Time of My Life,David Cook,69,2008
Lolli Lolli (Pop That Body),Three 6 Mafia,70,2008
Cyclone,Baby Bash featuring T-Pain,71,2008
Love Like This,Natasha Bedingfield featuring Sean Kingston,72,2008
Burnin' Up,Jonas Brothers featuring Big Rob,73,2008
